Id,Guid,MemberId,FirstName,LastName,FullName,CommitteeId,CommitteeName,CommitteeActive,MemberTypeId,Title,MemberActive,StartDate,EndDate,Version,LastUpdatedUTC
4124,22BD057F-6785-4E1E-BA24-022666EC772A,7637,I. Daneek,Miller,I. Daneek Miller,29,Committee on Transportation,True,3,Committee member,True,2018-01-11T00:00:00,2021-12-31T00:00:00,AAAAAOV8lLk=,2018-01-12T18:30:22.2
4125,D7FCD13F-69C6-40CC-B2DE-98E84D7B0C1A,7638,Antonio,Reynoso,Antonio Reynoso,29,Committee on Transportation,True,3,Committee member,True,2018-01-11T00:00:00,2021-12-31T00:00:00,AAAAAOV8lL0=,2018-01-12T18:30:49.797
4126,14BE0FD0-5E28-44E0-BC30-1A2AE777D594,7617,Donovan J.,Richards,Donovan J. Richards,29,Committee on Transportation,True,3,Committee member,True,2018-01-11T00:00:00,2021-12-31T00:00:00,AAAAAOV8lME=,2018-01-12T18:31:10.53
4127,6EC0E62C-7B56-427B-A316-FE147FA4F4F1,7568,Deborah L.,Rose,Deborah L. Rose,29,Committee on Transportation,True,3,Committee member,True,2018-01-11T00:00:00,2021-12-31T00:00:00,AAAAAOV8lMU=,2018-01-12T18:31:36.78
4128,2BB497B5-505B-4791-AFED-AF1F4E4F1BC8,7714,Rafael,"Salamanca, Jr.","Rafael Salamanca, Jr.",29,Committee on Transportation,True,3,Committee member,False,2018-01-11T00:00:00,2019-04-09T00:00:00,AAAAAOXMt38=,2018-01-12T18:32:00
4301,5D223FA6-84AF-4A94-BF0F-EC0C84EE70E2,7624,Andrew,Cohen,Andrew Cohen,29,Committee on Transportation,True,3,Committee member,True,2019-10-30T00:00:00,2021-12-31T00:00:00,AAAAAOXsBmw=,2019-10-30T18:20:24.477
4149,685E6A61-1AD8-4773-9DE3-F62020D88E5A,7739,Adrienne,Adams,Adrienne E. Adams,32,"Subcommittee on Landmarks, Public Siting and Maritime Uses",False,1,Chairperson,False,2018-01-11T00:00:00,2019-09-24T00:00:00,AAAAAOXnfYg=,2018-01-12T19:00:18.167
4150,81B2768F-5B35-433D-B613-5C56AC41FC5E,7623,Inez D.,Barron,Inez D. Barron,32,"Subcommittee on Landmarks, Public Siting and Maritime Uses",False,3,Committee member,False,2018-01-11T00:00:00,2019-09-24T00:00:00,AAAAAOXnfhM=,2018-01-12T19:02:08.813
4151,3019D2B0-BDF2-4E3A-B698-BAA6EAE2194B,7565,Peter A.,Koo,Peter A. Koo,32,"Subcommittee on Landmarks, Public Siting and Maritime Uses",False,3,Committee member,False,2018-01-11T00:00:00,2019-09-24T00:00:00,AAAAAOXnfi0=,2018-01-12T19:02:29.233
4152,B6F6C63B-EDDE-4517-96D8-E5FBAD77E220,7637,I. Daneek,Miller,I. Daneek Miller,32,"Subcommittee on Landmarks, Public Siting and Maritime Uses",False,3,Committee member,False,2018-01-11T00:00:00,2019-09-24T00:00:00,AAAAAOXnfjY=,2018-01-12T19:02:50.813
4153,9C6EDFCE-5475-4DBF-BCB2-13D53D5FFAEF,7641,Mark,Treyger,Mark Treyger,32,"Subcommittee on Landmarks, Public Siting and Maritime Uses",False,3,Committee member,False,2018-01-11T00:00:00,2019-09-24T00:00:00,AAAAAOXnfjg=,2018-01-12T19:03:20.283
4159,0A685C63-5FE8-4C5C-90FF-BEAFFAFBD04E,7745,Francisco P.,Moya,Francisco P. Moya,34,Subcommittee on Zoning and Franchises,True,1,Chairperson,True,2018-01-11T00:00:00,2021-12-31T00:00:00,AAAAAOV8lc8=,2018-01-12T19:09:38.213
4160,B4C80851-0E62-43AB-892A-5DF7A2D9A114,7627,Costa G.,Constantinides,Costa G. Constantinides,34,Subcommittee on Zoning and Franchises,True,3,Committee member,False,2018-01-11T00:00:00,2019-06-13T00:00:00,AAAAAOXXFJY=,2018-01-12T19:13:11.65
4161,7EEBA42D-44A7-4523-BFDA-18D14B348F5A,7691,Barry,Grodenchik,Barry S. Grodenchik,34,Subcommittee on Zoning and Franchises,True,3,Committee member,True,2018-01-11T00:00:00,2021-12-31T00:00:00,AAAAAOV8ldc=,2018-01-12T19:13:28.53
4162,F7D379E1-F020-4431-B80B-CB124038B011,7633,Rory I.,Lancman,Rory I. Lancman,34,Subcommittee on Zoning and Franchises,True,3,Committee member,True,2018-01-04T00:00:00,2021-12-31T00:00:00,AAAAAOV8lds=,2018-01-12T19:13:46.86
4163,D842BD47-DA91-4E46-8565-913E3230BD6C,7567,Stephen T.,Levin,Stephen T. Levin,34,Subcommittee on Zoning and Franchises,True,3,Committee member,True,2018-01-11T00:00:00,2021-12-31T00:00:00,AAAAAOV8ld8=,2018-01-12T19:14:16.367
4164,A8DF8E88-29FB-4D96-B934-3C9A456A0443,7638,Antonio,Reynoso,Antonio Reynoso,34,Subcommittee on Zoning and Franchises,True,3,Committee member,True,2018-01-11T00:00:00,2021-12-31T00:00:00,AAAAAOV8leM=,2018-01-12T19:14:37.087
4165,B2DE1605-C545-4FD2-8626-D63F4978462E,7617,Donovan J.,Richards,Donovan J. Richards,34,Subcommittee on Zoning and Franchises,True,3,Committee member,True,2018-01-11T00:00:00,2021-12-31T00:00:00,AAAAAOV8lec=,2018-01-12T19:14:57.493
4166,9F7A7B1E-1D62-455B-815C-0540F4B75531,7740,Carlina,Rivera,Carlina Rivera ,34,Subcommittee on Zoning and Franchises,True,3,Committee member,True,2018-01-11T00:00:00,2021-12-31T00:00:00,AAAAAOV8les=,2018-01-12T19:15:17.463
4167,BE5BB7BA-4572-4ADA-98F0-96C650FC97EB,7640,Ritchie J.,Torres,Ritchie J. Torres,34,Subcommittee on Zoning and Franchises,True,3,Committee member,False,2018-01-11T00:00:00,2019-06-13T00:00:00,AAAAAOXXFJg=,2018-01-12T19:15:34.467
4154,70A92947-D2AA-4C11-88ED-BF80E726EFE4,7632,Ben,Kallos,Ben Kallos,5070,"Subcommittee on Planning, Dispositions and Concessions",False,1,Chairperson,False,2018-01-11T00:00:00,2019-04-09T00:00:00,AAAAAOXMt70=,2018-01-12T19:05:22.73
4155,90114132-EC99-4EFE-B1C5-05824CDA6404,7629,Chaim M.,Deutsch,Chaim M. Deutsch,5070,"Subcommittee on Planning, Dispositions and Concessions",False,3,Committee member,False,2018-01-11T00:00:00,2019-04-09T00:00:00,AAAAAOXMt78=,2018-01-12T19:05:38.34
4156,7092FE58-D904-450A-9E2B-54FB95DC98E9,7744,Ruben,"Diaz, Sr.","Ruben Diaz, Sr.",5070,"Subcommittee on Planning, Dispositions and Concessions",False,3,Committee member,False,2018-01-11T00:00:00,2019-04-09T00:00:00,AAAAAOXMt8E=,2018-01-12T19:05:55.5
4157,4DDD4A98-FD9C-460F-BE3F-A5C178384432,7622,Vanessa L.,Gibson,Vanessa L. Gibson,5070,"Subcommittee on Planning, Dispositions and Concessions",False,3,Committee member,False,2018-01-11T00:00:00,2019-04-09T00:00:00,AAAAAOXMt8M=,2018-01-12T19:06:12.173
4158,7A3DD643-A13A-43D9-89BE-EB260B079C28,7613,Andy L.,King,Andy L. King,5070,"Subcommittee on Planning, Dispositions and Concessions",False,3,Committee member,False,2018-01-11T00:00:00,2019-04-09T00:00:00,AAAAAOXMt8U=,2018-01-12T19:06:47.173
3885,5D59865A-94B9-4429-A416-875A60608A81,7569,James G.,Van Bramer,James G. Van Bramer,5105,"Committee on Cultural Affairs, Libraries and International Intergroup Relations",True,1,Chairperson,True,2018-01-11T00:00:00,2021-12-31T00:00:00,AAAAAOV8iMU=,2018-01-11T20:10:30.727
3886,ABC086B0-2D5E-4816-9D1A-0CEA98FB1AF0,7264,Joseph,Borelli,Joseph C. Borelli,5105,"Committee on Cultural Affairs, Libraries and International Intergroup Relations",True,3,Committee member,True,2018-01-11T00:00:00,2021-12-31T00:00:00,AAAAAOV8iOY=,2018-01-11T20:11:06.907
3887,48DE83C0-9C1C-4A7A-8F7F-00A2F39AA446,7628,Laurie A.,Cumbo,Laurie A. Cumbo,5105,"Committee on Cultural Affairs, Libraries and International Intergroup Relations",True,3,Committee member,True,2018-01-11T00:00:00,2021-12-31T00:00:00,AAAAAOV8iO4=,2018-01-11T20:11:34.77
3888,259249C3-D2CC-4845-9018-2B59FB7B2677,386,Karen,Koslowitz,Karen Koslowitz,5105,"Committee on Cultural Affairs, Libraries and International Intergroup Relations",True,3,Committee member,False,2018-01-11T00:00:00,2019-10-29T00:00:00,AAAAAOXsA9g=,2018-01-11T20:12:04.377
3889,82117A23-FD66-41F5-908A-F00D1FD8987F,7745,Francisco P.,Moya,Francisco P. Moya,5105,"Committee on Cultural Affairs, Libraries and International Intergroup Relations",True,3,Committee member,True,2018-01-11T00:00:00,2021-12-31T00:00:00,AAAAAOV8iRI=,2018-01-11T20:12:31.317
4294,85ECE75D-E0BD-42BC-A8B0-3A6914DD3B3B,7743,Mark,Gjonaj,Mark Gjonaj ,5105,"Committee on Cultural Affairs, Libraries and International Intergroup Relations",True,3,Committee member,True,2019-10-30T00:00:00,2021-12-31T00:00:00,AAAAAOXsA9Q=,2019-10-30T17:17:55.887
4051,D172F171-C90A-40FF-85DA-5CDDB9A88E39,7691,Barry,Grodenchik,Barry S. Grodenchik,5106,Committee on Parks and Recreation,True,3,Chairperson,False,2018-01-11T00:00:00,2019-05-14T00:00:00,AAAAAOXRoBg=,2018-01-12T17:29:18.873
4052,07466DA2-0E44-4BA7-BBE5-46609EA19A53,7264,Joseph,Borelli,Joseph C. Borelli,5106,Committee on Parks and Recreation,True,3,Committee member,True,2018-01-11T00:00:00,2021-12-31T00:00:00,AAAAAOV8kvc=,2018-01-12T17:29:42.64
4053,37595919-2EF4-473C-A5C9-AD9EDEC853AA,7748,Justin L.,Brannan,Justin L. Brannan,5106,Committee on Parks and Recreation,True,3,Committee member,True,2018-01-11T00:00:00,2021-12-31T00:00:00,AAAAAOV8kvs=,2018-01-12T17:30:09.687
4054,54164E4A-E275-4405-95AE-594DED668211,7624,Andrew,Cohen,Andrew Cohen,5106,Committee on Parks and Recreation,True,3,Committee member,True,2018-01-11T00:00:00,2021-12-31T00:00:00,AAAAAOV8kwE=,2018-01-12T17:30:34.733
4055,6B50ED2D-CFF8-459D-B911-13C36EFA426B,7627,Costa G.,Constantinides,Costa G. Constantinides,5106,Committee on Parks and Recreation,True,3,Committee member,False,2018-01-11T00:00:00,2019-04-09T00:00:00,AAAAAOXMtzE=,2018-01-12T17:31:01.077
4056,64FB9FA2-778E-4219-8C42-E474486F8BC7,7743,Mark,Gjonaj,Mark Gjonaj ,5106,Committee on Parks and Recreation,True,3,Committee member,True,2018-01-11T00:00:00,2021-12-31T00:00:00,AAAAAOV8kwk=,2018-01-12T17:31:22.72
4057,9FF64435-2F7A-446B-98A1-ADABB8138D25,7613,Andy L.,King,Andy L. King,5106,Committee on Parks and Recreation,True,3,Committee member,False,2018-01-11T00:00:00,2019-10-29T00:00:00,AAAAAOXsBTU=,2018-01-12T17:31:45.517
4058,E9F7CBF2-175D-4EAA-A84B-1629DAD97E2F,7565,Peter A.,Koo,Peter A. Koo,5106,Committee on Parks and Recreation,True,3,Committee member,False,2018-01-11T00:00:00,2019-04-09T00:00:00,AAAAAOXMtzM=,2018-01-12T17:32:06.64
4059,4ECCC2D3-89C1-4076-A4F9-CC6FE169817D,7745,Francisco P.,Moya,Francisco P. Moya,5106,Committee on Parks and Recreation,True,3,Committee member,True,2018-01-11T00:00:00,2021-12-31T00:00:00,AAAAAOV8kxU=,2018-01-12T17:32:31.297
4060,6EB0A98C-323D-4D0E-B175-CF3A9BEA7E94,7510,Eric A.,Ulrich,Eric A. Ulrich,5106,Committee on Parks and Recreation,True,3,Committee member,True,2018-01-11T00:00:00,2021-12-31T00:00:00,AAAAAOV8kxk=,2018-01-12T17:32:53.437
4061,66607CF0-2B51-4B8F-A758-B4B2A4FDEDE6,7569,James G.,Van Bramer,James G. Van Bramer,5106,Committee on Parks and Recreation,True,3,Committee member,True,2018-01-11T00:00:00,2021-12-31T00:00:00,AAAAAOV8kx0=,2018-01-12T17:33:17.017
4270,6C15F800-23D3-4299-AAF1-F1D99DDCBF3E,7565,Peter A.,Koo,Peter A. Koo,5106,Committee on Parks and Recreation,True,1,Chairperson,True,2019-06-13T00:00:00,2021-12-31T00:00:00,AAAAAOXXE8c=,2019-06-13T18:33:34.59
4271,E58C7D26-68F7-4F79-93CB-CD4E0EAB9F7D,7739,Adrienne,Adams,Adrienne E. Adams,5106,Committee on Parks and Recreation,True,3,Committee member,True,2019-06-13T00:00:00,2021-12-31T00:00:00,AAAAAOXXE8g=,2019-06-13T18:34:45.813
4272,3D417319-C9DE-42E2-BAD7-310D009F9F2B,7740,Carlina,Rivera,Carlina Rivera ,5106,Committee on Parks and Recreation,True,3,Committee member,True,2019-06-13T00:00:00,2021-12-31T00:00:00,AAAAAOXXE84=,2019-06-13T18:36:03.76
4298,09F9CC59-8C5B-449D-8BFF-C450B69BB680,7634,Mark,Levine,Mark Levine,5106,Committee on Parks and Recreation,True,3,Committee member,True,2019-10-30T00:00:00,2021-12-31T00:00:00,AAAAAOXsBTc=,2019-10-30T18:01:56.6
4044,E944C09E-6E01-4213-AE68-54EA7D07E0A0,7640,Ritchie J.,Torres,Ritchie J. Torres,5107,Committee on Oversight and Investigations,True,3,Chairperson,True,2018-01-11T00:00:00,2021-12-31T00:00:00,AAAAAOV8ktA=,2018-01-12T17:21:05.073
4045,6BDA7883-7628-4C93-B18D-F5321B23A3B9,7632,Ben,Kallos,Ben Kallos,5107,Committee on Oversight and Investigations,True,3,Committee member,True,2018-01-11T00:00:00,2021-12-31T00:00:00,AAAAAOV8ktQ=,2018-01-12T17:21:24.077
4046,7AB6C278-FD2C-4A6B-87F8-90C0D47C51E9,7633,Rory I.,Lancman,Rory I. Lancman,5107,Committee on Oversight and Investigations,True,3,Committee member,True,2018-01-11T00:00:00,2021-12-31T00:00:00,AAAAAOV8ktg=,2018-01-12T17:21:45.47
4047,856F7188-BC13-4833-ADD6-FDACA28CCDE7,7741,Keith,Powers,Keith Powers ,5107,Committee on Oversight and Investigations,True,3,Committee member,True,2018-01-11T00:00:00,2021-12-31T00:00:00,AAAAAOV8ktw=,2018-01-12T17:22:06.69
4048,21F10C66-16F1-4118-83A0-993ED4311D8B,7714,Rafael,"Salamanca, Jr.","Rafael Salamanca, Jr.",5107,Committee on Oversight and Investigations,True,3,Committee member,True,2018-01-11T00:00:00,2021-12-31T00:00:00,AAAAAOV8kuA=,2018-01-12T17:22:29.8
4049,38246B10-02D0-4A56-8DFB-295B968F9B0D,7641,Mark,Treyger,Mark Treyger,5107,Committee on Oversight and Investigations,True,3,Committee member,True,2018-01-11T00:00:00,2021-12-31T00:00:00,AAAAAOV8kuQ=,2018-01-12T17:22:56.13
4050,E135F41E-81E5-4DBE-A02D-69CFAEF4EA75,7749,Kalman,Yeger,Kalman Yeger ,5107,Committee on Oversight and Investigations,True,3,Committee member,True,2018-01-11T00:00:00,2021-12-31T00:00:00,AAAAAOV8kug=,2018-01-12T17:23:21.397
4242,0212D6E7-CCB0-49F8-8E58-AC62A3C8E390,7742,Diana,Ayala,Diana Ayala ,5107,Committee on Oversight and Investigations,True,3,Committee member,True,2019-04-10T00:00:00,2021-12-31T00:00:00,AAAAAOXMtgI=,2019-04-10T14:20:34.673
4243,28259B2E-0978-4407-9AA2-061EF2941D61,7740,Carlina,Rivera,Carlina Rivera ,5107,Committee on Oversight and Investigations,True,3,Committee member,True,2019-04-10T00:00:00,2021-12-31T00:00:00,AAAAAOXMtlg=,2019-04-10T14:21:05.507
4089,F53336EF-4674-406E-8B3F-43A88CA40C94,7638,Antonio,Reynoso,Antonio Reynoso,5108,Committee on Sanitation and Solid Waste Management,True,3,Chairperson,True,2018-01-11T00:00:00,2021-12-31T00:00:00,AAAAAOV8k/M=,2018-01-12T18:06:33.47
4090,CA559191-ABC0-42F9-85BB-99F0FDBA62CE,7561,Fernando,Cabrera,Fernando Cabrera ,5108,Committee on Sanitation and Solid Waste Management,True,3,Committee member,True,2018-01-11T00:00:00,2021-12-31T00:00:00,AAAAAOV8k/c=,2018-01-12T18:06:59.3
4091,128A0F2F-CAE4-42EE-A2C9-BC7A5E517D13,7629,Chaim M.,Deutsch,Chaim M. Deutsch,5108,Committee on Sanitation and Solid Waste Management,True,3,Committee member,True,2018-01-11T00:00:00,2021-12-31T00:00:00,AAAAAOV8k/s=,2018-01-12T18:07:25.85
4092,8A5B2FF4-4736-4925-B483-91D13E422DC1,7630,Rafael L.,"Espinal, Jr.","Rafael L. Espinal, Jr.",5108,Committee on Sanitation and Solid Waste Management,True,3,Committee member,True,2018-01-11T00:00:00,2021-12-31T00:00:00,AAAAAOV8k/8=,2018-01-12T18:07:47.15
4093,ACC19EBA-6E81-48E0-BE67-E2F5685AC162,7642,Paul A.,Vallone,Paul A. Vallone,5108,Committee on Sanitation and Solid Waste Management,True,3,Committee member,True,2018-01-11T00:00:00,2021-12-31T00:00:00,AAAAAOV8lAM=,2018-01-12T18:08:08.747
4247,F86EF9BD-61E4-414A-9C47-0586ABD5117C,7562,Margaret S.,Chin,Margaret S. Chin,5108,Committee on Sanitation and Solid Waste Management,True,3,Committee member,True,2019-04-10T00:00:00,2021-12-31T00:00:00,AAAAAOXMt10=,2019-04-10T14:32:11.237
4248,D3EE2AA5-F1FE-4264-AAC0-64EED0B955E6,7627,Costa G.,Constantinides,Costa G. Constantinides,5108,Committee on Sanitation and Solid Waste Management,True,3,Committee member,True,2019-04-10T00:00:00,2021-12-31T00:00:00,AAAAAOXMt2E=,2019-04-10T14:32:38.27
4273,35F98B7F-F0A8-4FA9-A552-3E5F2F44B584,7748,Justin L.,Brannan,Justin L. Brannan,5108,Committee on Sanitation and Solid Waste Management,True,3,Committee member,True,2019-06-13T00:00:00,2021-12-31T00:00:00,AAAAAOXXFEM=,2019-06-13T18:44:25.23
4274,45B581E7-890F-43CF-8861-4651E40EBD84,7624,Andrew,Cohen,Andrew Cohen,5108,Committee on Sanitation and Solid Waste Management,True,3,Council member,True,2019-06-13T00:00:00,2021-12-31T00:00:00,AAAAAOXXFEc=,2019-06-13T18:45:09.28
4000,5DB44282-B2DE-4E0C-8547-460594F26891,7636,Carlos,Menchaca,Carlos Menchaca,5119,Committee on Immigration,True,1,Chairperson,True,2018-01-11T00:00:00,2021-12-31T00:00:00,AAAAAOV8kd0=,2018-01-12T16:22:41.467
4001,96FCAAD9-7D80-4643-A342-D5B7CB838B7D,7563,Daniel,Dromm,Daniel Dromm ,5119,Committee on Immigration,True,3,Committee member,True,2018-01-11T00:00:00,2021-12-31T00:00:00,AAAAAOV8keE=,2018-01-12T16:23:07.55
4002,77121C47-5551-4C64-8BF2-86317D71F166,7113,Mathieu,Eugene,Mathieu Eugene,5119,Committee on Immigration,True,3,Committee member,True,2018-01-11T00:00:00,2021-12-31T00:00:00,AAAAAOV8keU=,2018-01-12T16:23:28.867
4003,BBAB74F0-AF03-4292-AEB3-51F5ADC63AF4,7743,Mark,Gjonaj,Mark Gjonaj ,5119,Committee on Immigration,True,3,Committee member,False,2018-01-11T00:00:00,2019-10-29T00:00:00,AAAAAOXsBM0=,2018-01-12T16:23:50.89
4004,B0539474-E6AF-4B79-B659-3193EBF0F8BD,7746,Robert F.,Holden,Robert F. Holden,5119,Committee on Immigration,True,3,Committee member,False,2018-01-11T00:00:00,2019-04-09T00:00:00,AAAAAOXMiyw=,2018-01-12T16:24:18.66
4005,0186F85C-CCA4-4648-8577-9058FA46B6D6,7637,I. Daneek,Miller,I. Daneek Miller,5119,Committee on Immigration,True,3,Committee member,False,2018-01-11T00:00:00,2019-10-29T00:00:00,AAAAAOXsBM8=,2018-01-12T16:24:39.613
4006,8128B606-13EA-48C1-A90C-1427972ACBA4,7749,Kalman,Yeger,Kalman Yeger ,5119,Committee on Immigration,True,3,Committee member,False,2018-01-11T00:00:00,2019-04-09T00:00:00,AAAAAOXMi14=,2018-01-12T16:25:02.113
4229,B903BA3A-ADB2-42BF-9BD2-434E8D93982C,7562,Margaret S.,Chin,Margaret S. Chin,5119,Committee on Immigration,True,3,Committee member,True,2019-04-10T00:00:00,2021-12-31T00:00:00,AAAAAOXMi2o=,2019-04-09T17:38:19.897
4230,ECFE9EDE-4882-4069-84CD-944C9A5AE96D,7745,Francisco P.,Moya,Francisco P. Moya,5119,Committee on Immigration,True,3,Committee member,True,2019-04-10T00:00:00,2021-12-31T00:00:00,AAAAAOXMi24=,2019-04-09T17:38:51.76
4094,2CAC4A3F-5D40-4E2C-9CDF-1740E9E8C594,7743,Mark,Gjonaj,Mark Gjonaj ,5120,Committee on Small Business,True,1,Chairperson,True,2018-01-11T00:00:00,2021-12-31T00:00:00,AAAAAOV8lBU=,2018-01-12T18:10:50.597
4095,73B8B96E-BEBC-4C3F-B46D-A1C9FFC2FF96,7742,Diana,Ayala,Diana Ayala ,5120,Committee on Small Business,True,3,Committee member,False,2018-01-11T00:00:00,2019-04-09T00:00:00,AAAAAOXMt2s=,2018-01-12T18:11:10.677
4096,02603511-8C84-4CEB-ACC7-9B0B9A8C4AB0,7567,Stephen T.,Levin,Stephen T. Levin,5120,Committee on Small Business,True,3,Committee member,True,2018-01-11T00:00:00,2021-12-31T00:00:00,AAAAAOV8lB0=,2018-01-12T18:11:32.493
4097,B487CDC0-6B1F-4CAE-8396-3DCDD3C336B3,430,Bill,Perkins,Bill Perkins,5120,Committee on Small Business,True,3,Committee member,True,2018-01-11T00:00:00,2021-12-31T00:00:00,AAAAAOV8lCE=,2018-01-12T18:11:54.133
4098,6F62A383-0CDA-4DCA-8C88-8FC6E2404DC8,7740,Carlina,Rivera,Carlina Rivera ,5120,Committee on Small Business,True,3,Committee member,False,2018-01-11T00:00:00,2019-04-09T00:00:00,AAAAAOXMt20=,2018-01-12T18:12:13.57
4249,320FD4CC-40CD-4A2C-B7B4-2B1F1A57D4C0,7563,Daniel,Dromm,Daniel Dromm ,5120,Committee on Small Business,True,3,Council member,False,2019-04-10T00:00:00,2019-10-29T00:00:00,AAAAAOXsBb0=,2019-04-10T14:35:32.8
4250,A787779C-CB0B-43B3-8181-E06B34B6B1F0,7639,Helen K.,Rosenthal,Helen K. Rosenthal,5120,Committee on Small Business,True,3,Committee member,True,2019-04-10T00:00:00,2021-12-31T00:00:00,AAAAAOXMt3M=,2019-04-10T14:36:05.15
4299,E5E39E47-D19C-4917-9EEC-C3E7517717C9,7541,Ydanis A.,Rodriguez,Ydanis A. Rodriguez,5120,Committee on Small Business,True,3,Committee member,True,2019-10-30T00:00:00,2021-12-31T00:00:00,AAAAAOXsBb8=,2019-10-30T18:10:15.393
4129,51F85EDC-BB6E-4640-86EB-6188991DFF9C,7629,Chaim M.,Deutsch,Chaim M. Deutsch,5122,Committee on Veterans,True,1,Chairperson,True,2018-01-11T00:00:00,2021-12-31T00:00:00,AAAAAOV8lNs=,2018-01-12T18:35:32.587
4130,A49984CF-359A-4738-8518-C0398464467B,7748,Justin L.,Brannan,Justin L. Brannan,5122,Committee on Veterans,True,3,Committee member,False,2018-01-11T00:00:00,2019-04-09T00:00:00,AAAAAOXMt4c=,2018-01-12T18:35:53.383
4131,045D71ED-F402-47FB-9C78-6123838F3A89,7113,Mathieu,Eugene,Mathieu Eugene,5122,Committee on Veterans,True,3,Committee member,True,2018-01-11T00:00:00,2021-12-31T00:00:00,AAAAAOV8lOM=,2018-01-12T18:36:13.463
4132,6093814E-341E-48CF-B1B1-CBC614645FFC,7635,Alan N.,Maisel,Alan N. Maisel,5122,Committee on Veterans,True,3,Committee member,True,2018-01-11T00:00:00,2021-12-31T00:00:00,AAAAAOV8lOc=,2018-01-12T18:36:36.11
4133,A81C14AB-9E4C-4DB2-86ED-024B4E4ACC1C,7642,Paul A.,Vallone,Paul A. Vallone,5122,Committee on Veterans,True,3,Committee member,True,2018-01-11T00:00:00,2021-12-31T00:00:00,AAAAAOV8lOs=,2018-01-12T18:36:55.92
4251,A015A288-BF7A-4D74-A3C5-652F23600AE8,7747,Alicka,Ampry-Samuel,Alicka Ampry-Samuel ,5122,Committee on Veterans,True,3,Committee member,True,2019-04-10T00:00:00,2021-12-31T00:00:00,AAAAAOXMt4k=,2019-04-10T14:41:06.177
4012,F09FD463-394F-4A30-9057-CA693808C0EF,7613,Andy L.,King,Andy L. King,5149,Committee on Juvenile Justice,False,3,Chairperson,False,2018-01-11T00:00:00,2019-10-29T00:00:00,AAAAAOXsBsQ=,2018-01-12T16:34:38.697
4013,4E8C4C3D-BC92-434E-888A-4C35B5AF3C24,7623,Inez D.,Barron,Inez D. Barron,5149,Committee on Juvenile Justice,False,3,Committee member,False,2018-01-11T00:00:00,2019-10-29T00:00:00,AAAAAOXsBsY=,2018-01-12T16:34:59.337
4014,149BDA5B-5AA7-4477-BB88-2770C1F9B7A6,7743,Mark,Gjonaj,Mark Gjonaj ,5149,Committee on Juvenile Justice,False,3,Committee member,False,2018-01-11T00:00:00,2019-10-29T00:00:00,AAAAAOXsBsg=,2018-01-12T16:35:20.46
4015,49B783CC-782C-4F04-B7C7-62167326B1FE,7746,Robert F.,Holden,Robert F. Holden,5149,Committee on Juvenile Justice,False,3,Committee member,False,2018-01-11T00:00:00,2019-10-29T00:00:00,AAAAAOXsBso=,2018-01-12T16:35:43.023
4016,CE5857AE-09CB-443B-BC40-C18562B7F0D3,7634,Mark,Levine,Mark Levine,5149,Committee on Juvenile Justice,False,3,Committee member,False,2018-01-11T00:00:00,2019-10-29T00:00:00,AAAAAOXsBsw=,2018-01-12T16:36:08.54
4017,65ED0816-D482-49FC-97F2-1EA57AFC0107,430,Bill,Perkins,Bill Perkins,5149,Committee on Juvenile Justice,False,3,Committee member,False,2018-01-11T00:00:00,2019-10-29T00:00:00,AAAAAOXsBs4=,2018-01-12T16:36:30.327
4018,F9FCB939-D558-448B-A672-9FCE2A4C0F94,7571,Jumaane D.,Williams,Jumaane D. Williams,5149,Committee on Juvenile Justice,False,3,Committee member,False,2018-01-11T00:00:00,2019-03-19T00:00:00,AAAAAOXI/FY=,2018-01-12T16:37:04.82
4062,196614CB-A1CE-4B89-8580-46F5243A7666,7747,Alicka,Ampry-Samuel,Alicka Ampry-Samuel ,5212,Committee on Public Housing,True,1,Chairperson,True,2018-01-11T00:00:00,2021-12-31T00:00:00,AAAAAOV8kzY=,2018-01-12T17:36:50.38
4063,E5A6BDBB-4068-4CC7-BA2A-29B986ADB376,7742,Diana,Ayala,Diana Ayala ,5212,Committee on Public Housing,True,3,Committee member,True,2018-01-11T00:00:00,2021-12-31T00:00:00,AAAAAOV8kzo=,2018-01-12T17:37:13.523
4064,6B31FD3C-4161-4830-B3AE-344BADDCD82F,7628,Laurie A.,Cumbo,Laurie A. Cumbo,5212,Committee on Public Housing,True,3,Committee member,True,2018-01-11T00:00:00,2021-12-31T00:00:00,AAAAAOV8kz4=,2018-01-12T17:38:12.937
4065,71576F71-DEB9-4AEE-AED0-1A666E691B33,7744,Ruben,"Diaz, Sr.","Ruben Diaz, Sr.",5212,Committee on Public Housing,True,3,Committee member,True,2018-01-11T00:00:00,2021-12-31T00:00:00,AAAAAOV8k0I=,2018-01-12T17:38:42.593
4066,D09B3DBC-4C6F-484D-A001-7B27070FE59A,7743,Mark,Gjonaj,Mark Gjonaj ,5212,Committee on Public Housing,True,3,Committee member,True,2018-01-11T00:00:00,2021-12-31T00:00:00,AAAAAOV8k0Y=,2018-01-12T17:39:05.843
4067,B43BDCA3-60E7-474B-8BF2-43729840B99F,7636,Carlos,Menchaca,Carlos Menchaca,5212,Committee on Public Housing,True,3,Committee member,True,2018-01-11T00:00:00,2021-12-31T00:00:00,AAAAAOV8k0o=,2018-01-12T17:39:27.703
